,Brand,Model,Location,Old_price,Years_old,Prev_Owners,Kms_Driven,Audio_Score,Image_Score,Final_Price
229,Tvs,Apache,Delhi,51101.83911988646,2018.0,3.0,17293.865147038174,0.5,0.5,27327.595957206187
230,Honda,CB_350,Delhi,55746.220682169376,2017.0,3.0,12950.67172906931,0.5,0.5,36368.16333108362
231,Tvs,Apache,Delhi,59550.938480058045,2017.0,2.0,8960.185758510324,0.5,0.5,39316.93642991647
232,Honda,CB_350,Gujrat,83219.04197042924,2019.0,2.0,11683.38317359034,0.8931477477829468,0.5,75705.91739852536
233,Honda,CB_350,Delhi,63781.79531750607,2015.0,3.0,5436.204108834201,0.5,0.5,52009.891493244606
234,Honda,CB_350,Delhi,68477.01761939042,2016.0,3.0,8764.432715129089,0.5,0.5,58708.42866619952
235,Honda,CB_350,Delhi,63214.6251020034,2016.0,3.0,3940.4119408274055,0.4837693191091218,0.5,52998.15121992648
236,Honda,CB_350,Gujrat,80622.99030113222,2018.0,2.0,10630.889173137974,0.8371276854454848,0.5,72667.33456362206
237,Honda,CB_350,Delhi,74957.56503590399,2019.0,2.0,17090.93913805417,0.5,0.5,66773.61947714488
238,Honda,CB_350,Delhi,63656.98394032387,2015.0,3.0,5552.92146820613,0.5,0.5,51766.93865887683
239,Honda,CB_350,Delhi,56912.77729801193,2018.0,3.0,2681.761065793838,0.5735202063817096,0.5,48116.39617380175
240,Honda,CB_350,Delhi,57498.74514189651,2017.0,3.0,11311.79848055548,0.5,0.5,39779.55734341007
241,Honda,CB_350,Delhi,63021.27977911078,2016.0,3.0,5990.344793476532,0.5,0.5,48910.90702756047
242,Honda,CB_350,Delhi,62223.72993146963,2016.0,3.0,6672.870229757877,0.5,0.5,46706.03173459917
243,Honda,CB_350,Delhi,70162.38867760614,2017.0,3.0,10929.875237081178,0.5,0.5,60805.911841327244
244,Honda,CB_350,Delhi,61544.04203742588,2017.0,3.0,7254.5320253050995,0.5,0.5,44826.99301503279
245,Honda,CB_350,Delhi,55875.12344086603,2017.0,3.0,12830.12831427413,0.5,0.5,36619.08028505219
246,Honda,CB_350,Gujrat,79601.49281959275,2018.0,2.0,10216.752588911731,0.8150848450543697,0.5,71471.70939559785
247,Honda,CB_350,Delhi,63760.81245750026,2016.0,3.0,5357.469161370334,0.5,0.5,50955.39031063187
248,Honda,CB_350,Delhi,55967.25178984829,2014.0,3.0,5522.563277153384,0.5,0.5,44424.65456489965
249,Honda,CB_350,Delhi,45272.642760905146,2013.0,3.0,6973.60783020039,0.5,0.5,32636.28648134844
250,Tvs,Apache,Delhi,49859.16993772878,2018.0,3.0,18455.94723273293,0.5,0.5,24908.66583398533
251,Honda,CB_350,Delhi,41662.86444951845,2012.0,3.0,7463.382551489337,0.5,0.5,28657.3289224996
252,Honda,CB_350,Delhi,65384.63221350032,2015.0,3.0,4791.193220161208,0.5,0.5,54859.88366582914
253,Honda,CB_350,Delhi,61796.01704674932,2016.0,3.0,7293.20465873238,0.5,0.5,48144.45494252034
254,Honda,CB_350,Delhi,70648.04001493368,2017.0,3.0,11553.862489956711,0.5,0.5,61410.31613796992
255,Honda,CB_350,Delhi,69565.15615172565,2017.0,3.0,10162.523323251811,0.5,0.5,60062.64218057992
256,Tvs,Apache,Delhi,48450.278593513365,2018.0,3.0,19773.471973275977,0.5,0.5,22166.174298989376
257,Honda,CB_350,Delhi,50789.64471213601,2013.0,3.0,6225.061005457386,0.5,0.5,38717.52325613558
258,Honda,CB_350,Delhi,61770.74274773279,2016.0,3.0,3652.029256069904,0.52935688411152,0.5,51879.64119108915
259,Honda,CB_350,Delhi,71398.64765970557,2017.0,3.0,12518.27783538939,0.5,0.5,62344.46467360341
260,Honda,CB_350,Delhi,61427.895613509085,2016.0,3.0,7637.453417026982,0.5,0.5,47427.88448543224
261,Honda,CB_350,Delhi,63951.4149729673,2015.0,3.0,5194.355764245096,0.5,0.5,51482.322612572
262,Honda,CB_350,Delhi,63587.04534230397,2015.0,3.0,5618.324548144436,0.5,0.5,51630.798981515225
263,Honda,CB_350,Delhi,63873.706242721295,2015.0,3.0,4072.048419568971,0.5102390341570792,0.5,53508.711421406966
264,Honda,CB_350,Delhi,57052.53499362552,2018.0,3.0,2709.674489181387,0.4277503181238683,0.5,48224.66010797107
265,Honda,CB_350,Delhi,76087.64592324203,2019.0,2.0,18542.91921968552,0.5,0.5,68180.0312202268
266,Honda,CB_350,Gujrat,80812.46181938089,2018.0,2.0,10707.704915510052,0.8412162813655877,0.5,72889.10399520252
267,Honda,CB_350,Delhi,65255.34798138568,2015.0,3.0,4625.0828717757695,0.5,0.5,54698.9864554802
268,Honda,CB_350,Delhi,57006.26425532268,2017.0,3.0,11772.341981635,0.5,0.5,38820.9137488409
269,Tvs,Apache,Delhi,56876.45584157979,2019.0,2.0,11248.948567572495,0.5,0.5,31923.16573523765
270,Honda,CB_350,Delhi,60890.09057105202,2016.0,3.0,3476.138998600117,0.5373628129904362,0.5,51197.43997945896
271,Honda,CB_350,Delhi,47476.77061976222,2013.0,3.0,6674.551762310662,0.5,0.5,35065.83490458655
272,Honda,CB_350,Delhi,71666.81806210247,2016.0,3.0,6999.868396440805,0.643862916076948,0.5,62184.46492207812
273,Honda,CB_350,Delhi,55496.9248422907,2018.0,3.0,2398.976716228424,0.4136084076571882,0.5,47019.59963328432
274,Tvs,Apache,Delhi,53282.943685872175,2017.0,3.0,15254.205212156634,0.5,0.5,31573.246861171345
275,Honda,CB_350,Delhi,67324.878200418,2016.0,3.0,7284.110813967837,0.5,0.5,57274.5645714556
276,Honda,CB_350,Delhi,70580.66381652946,2017.0,3.0,11467.294440576272,0.5,0.5,61326.46490422052
277,Honda,CB_350,Delhi,64662.4814303262,2015.0,3.0,4585.840891514181,0.5,0.5,53448.10928800196
278,Honda,CB_350,Delhi,60175.93207022563,2017.0,3.0,3333.502068935065,0.4561448370020512,0.5,50644.213850618784
279,Honda,CB_350,Delhi,63444.24969875874,2016.0,3.0,5628.376535573353,0.5,0.5,50080.23321858902
280,Honda,CB_350,Delhi,61835.462511131496,2016.0,3.0,3664.955557905081,0.5287685226260773,0.5,51929.7766499867
281,Tvs,Apache,Delhi,53736.815305706936,2017.0,3.0,14829.767166868158,0.5,0.5,32456.73520147689
282,Honda,CB_350,Delhi,75017.47371601919,2019.0,2.0,17167.912575282193,0.5,0.5,66848.17721205625
283,Honda,CB_350,Delhi,62961.76313048482,2015.0,3.0,6203.057208527121,0.5,0.5,50413.649639276526
284,Honda,CB_350,Delhi,55159.446177408725,2019.0,3.0,2331.5730228879056,0.5894595802053753,0.5,46758.17025153956
285,Tvs,Apache,Delhi,54058.77067014987,2017.0,3.0,14528.690607809349,0.5,0.5,33083.44063568693
286,Honda,CB_350,Delhi,59392.78160470208,2017.0,3.0,3177.08556232095,0.5509747126845266,0.5,50037.54278272612
287,Honda,CB_350,Delhi,72827.87761779498,2018.0,2.0,14354.618450002266,0.5,0.5,64123.17433867548
288,Tvs,Apache,Delhi,49427.48833292465,2018.0,3.0,18859.63428546552,0.5,0.5,24068.3716893378
289,Honda,CB_350,Delhi,62433.52677296224,2016.0,3.0,3784.4053018361856,0.5233315747912524,0.5,52393.06984888781
290,Honda,CB_350,Delhi,72346.66362227121,2018.0,2.0,13736.332498676627,0.5,0.5,63524.29241630781
291,Honda,CB_350,Delhi,58608.8769986525,2017.0,3.0,3020.518433276321,0.4418988818059318,0.5,49430.28751644706
292,Honda,CB_350,Delhi,62577.96552240168,2015.0,3.0,6561.965541726074,0.5,0.5,49666.5645672862
293,Tvs,Apache,Delhi,53004.53113387966,2017.0,3.0,15514.562710152431,0.5,0.5,31031.3001239648
294,Honda,CB_350,Delhi,62839.41549917479,2016.0,3.0,3865.472350153366,0.4803583227197708,0.5,52707.49339559712
295,Honda,CB_350,Delhi,62661.86953989622,2016.0,3.0,6297.920089302143,0.5,0.5,47917.29545729277
296,Honda,CB_350,Delhi,44811.85066936542,2013.0,3.0,7036.1281011805,0.5,0.5,32128.36826102276
297,Tvs,Apache,Delhi,45570.4382961791,2019.0,3.0,22466.55462732811,0.5,0.5,16560.392369810397
298,Honda,CB_350,Delhi,63081.658841658376,2015.0,3.0,4557.280528363792,0.5,0.5,52266.66625471246
299,Honda,CB_350,Delhi,48253.84894608896,2013.0,3.0,6569.117774994649,0.5,0.5,35922.38658550337
300,Honda,CB_350,Delhi,78293.5642490743,2020.0,2.0,20559.653626388543,0.5200602236867441,0.5,70856.49989156505
301,Honda,CB_350,Gujrat,82992.64549573958,2019.0,2.0,13511.031756390632,0.8411641088755379,0.5,75602.57195069698
302,Honda,CB_350,Delhi,69311.42836905475,2019.0,2.0,29690.151371241787,0.5,0.5,51361.96908530785
303,Tvs,Apache,Gujrat,90357.20231504882,2019.0,3.0,53951.85299555713,0.321507077671517,0.5,63825.42771498436
304,Honda,CB_350,Delhi,72924.66521246699,2020.0,2.0,17003.173854817753,0.5211472282813875,0.5,65336.63461449728
305,Honda,CB_350,Delhi,78159.17326546916,2020.0,2.0,20761.24010179626,0.5108768398070592,0.5,70720.76499812385
306,Honda,CB_350,Delhi,78493.56019798358,2020.0,2.0,21320.81412868932,0.5056759422768111,0.5,71033.32422986625
307,Honda,CB_350,Delhi,75072.76085849061,2020.0,2.0,23927.771366807847,0.5,0.5,64092.05222671562
308,Honda,CB_350,Delhi,80319.52234925677,2020.0,2.0,17520.716476114834,0.6585006938658797,0.5,72902.71757274934
309,Tvs,Apache,Delhi,64575.69668656378,2019.0,2.0,15507.62935798912,0.5,0.5,45505.45998162754
310,Tvs,Apache,Gujrat,91640.42645038015,2019.0,3.0,57373.712732877655,0.3029716179389531,0.5,63126.08125476323
311,Honda,CB_350,Delhi,77388.94485195659,2019.0,2.0,31693.46509075952,0.5,0.5,61223.07733789683
312,Honda,CB_350,Delhi,67478.08304456441,2016.0,3.0,7480.955468719943,0.5,0.5,57465.2315354922
313,Honda,CB_350,Delhi,67115.64616760888,2020.0,2.0,16546.815052483977,0.5,0.5,50245.91201341341
314,Honda,CB_350,Delhi,62749.7475269572,2019.0,3.0,8990.42617747879,0.5635427186376784,0.5,54864.948496493445
315,Honda,CB_350,Delhi,85321.9685942452,2020.0,2.0,40524.84280862087,0.3942382314164581,0.5,66569.58813254132
316,Tvs,Apache,Delhi,58933.85686749578,2019.0,2.0,13199.347530196796,0.5,0.5,34975.7737682203
317,Honda,CB_350,Delhi,79586.86254971157,2020.0,2.0,18619.70617543265,0.6084356075636239,0.5,72162.73117520868
318,Honda,CB_350,Delhi,76445.94646251693,2018.0,3.0,48195.936905953655,0.5,0.5,46814.06194725876
319,Tvs,Apache,Delhi,62842.89846946638,2019.0,2.0,14798.678596530312,0.5,0.5,42271.4402146145
320,Honda,CB_350,Delhi,77957.16618428126,2020.0,2.0,21749.591775078006,0.5,0.5,69905.4992958176
321,Honda,CB_350,Delhi,77338.15647621124,2019.0,2.0,32582.261666303413,0.5,0.5,60447.03095650765
322,Honda,CB_350,Gujrat,93669.58694430695,2019.0,2.0,31185.23151379953,0.6802002498595302,0.5,85587.13387959039
323,Honda,CB_350,Delhi,72799.5434811314,2018.0,2.0,14318.21344348752,0.5,0.5,64087.91185173298
324,Honda,CB_350,Delhi,80828.65995912129,2020.0,2.0,22838.62897342884,0.5325295895298948,0.5,73272.6849007973
325,Honda,CB_350,Gujrat,83334.6011248351,2019.0,2.0,12998.09831274735,0.8645310768637318,0.5,75947.94713608344
326,Honda,CB_350,Delhi,76176.37297688432,2018.0,3.0,52913.472904524446,0.5,0.5,42694.97908679237
327,Honda,CB_350,Delhi,84884.3152966269,2020.0,2.0,39357.79166237745,0.4005598901598338,0.5,66808.10553263249
328,Honda,CB_350,Delhi,80385.13288929821,2020.0,2.0,17422.30066605268,0.6629840807687113,0.5,72968.9842181912
329,Honda,CB_350,Delhi,74453.48989675165,2019.0,2.0,16443.280134264838,0.5,0.5,66146.2863339666
330,Honda,CB_350,Delhi,58189.17684493221,2019.0,3.0,5398.976765384115,0.5825450964794491,0.5,50171.36116957606
331,Honda,CB_350,Delhi,70737.80871375029,2020.0,2.0,15281.024362078357,0.4697408696406262,0.5,63085.99480123468
332,Honda,CB_350,Delhi,63825.37112678003,2019.0,3.0,9837.479762339275,0.5590609536384166,0.5,55971.94445131112
333,Honda,CB_350,Delhi,71135.8810553494,2020.0,2.0,15594.506331087654,0.5286004956027108,0.5,63495.67758613043
334,Honda,CB_350,Delhi,80023.31514354807,2020.0,2.0,17965.0272846779,0.6382598681424512,0.5,72603.54829498354
335,Honda,CB_350,Delhi,76605.08648276095,2020.0,2.0,20429.290155969607,0.5,0.5,67956.59364632692
336,Honda,CB_350,Delhi,62388.53474850018,2019.0,3.0,8705.971114443888,0.5650477718812492,0.5,54493.20034533143
337,Honda,CB_350,Delhi,77891.67344567152,2020.0,2.0,22895.71470074851,0.5,0.5,68904.77024986073
338,Tvs,Apache,Delhi,66726.68195634137,2019.0,2.0,16387.675649501303,0.5,0.5,49519.96600568561
339,Honda,CB_350,Delhi,71203.1233959589,2020.0,2.0,15647.45967431763,0.5283203191835046,0.5,63564.88116167436
340,Honda,CB_350,Delhi,71548.70203987374,2019.0,2.0,27452.47092339174,0.5,0.5,56305.38797179484
341,Honda,CB_350,Delhi,66104.20874396479,2015.0,3.0,5715.738357726441,0.5,0.5,55755.41326360441
342,Honda,CB_350,Delhi,70798.24117200563,2020.0,2.0,18053.498581328306,0.5,0.5,57118.948308471605
343,Honda,CB_350,Delhi,72136.78899806425,2020.0,2.0,16382.721335975602,0.4755699541586011,0.5,64525.77867717447
344,Honda,CB_350,Delhi,76758.34923518519,2019.0,3.0,42728.888384259095,0.5,0.5,51587.576313629776
345,Honda,CB_350,Gujrat,93356.77960153345,2019.0,2.0,30981.906740996725,0.6766029654176344,0.5,85287.15163787056
346,Tvs,Apache,Delhi,65830.18749495989,2019.0,2.0,16020.88716555154,0.5,0.5,47846.787455224025
347,Honda,CB_350,Delhi,74363.89281019465,2019.0,2.0,16328.16166220626,0.5,0.5,66034.78069212133
348,Honda,CB_350,Delhi,68725.17293757472,2020.0,2.0,17205.330982323183,0.5,0.5,53249.86327458534
349,Honda,CB_350,Delhi,71996.03728093028,2020.0,2.0,16271.879358732596,0.4749834886705428,0.5,64380.92170162408
350,Honda,CB_350,Gujrat,83575.57370596455,2019.0,2.0,12636.639441053174,0.8809975365742443,0.5,76191.3294430242
351,Honda,CB_350,Delhi,70985.45683310514,2020.0,2.0,15476.0472560703,0.5292272631953953,0.5,63340.86599073738
352,Honda,CB_350,Delhi,73498.86338300303,2020.0,2.0,25501.955005472795,0.5,0.5,60614.41128935485
353,Honda,CB_350,Delhi,78536.81218001038,2020.0,2.0,22431.469323795467,0.4922460462887389,0.5,70267.44183532917
354,Honda,CB_350,Delhi,78130.37488231031,2020.0,2.0,20804.43767653453,0.5089089502912048,0.5,70691.67863113341
355,Honda,CB_350,Delhi,83056.26205080519,2020.0,2.0,34483.08456536656,0.4269651037105917,0.5,67804.37931782826
356,Honda,CB_350,Delhi,60514.92306235912,2019.0,3.0,7230.501911607802,0.5728544872401704,0.5,52564.94165167792
357,Honda,CB_350,Delhi,79367.12386309894,2020.0,2.0,21888.630511014308,0.5157219244256377,0.5,71871.07178471188
358,Honda,CB_350,Gujrat,81723.17541304354,2019.0,2.0,15415.236880434695,0.7544169865579751,0.5,74320.40716717397
359,Honda,CB_350,Delhi,70798.63437397838,2017.0,3.0,11747.353072966222,0.5,0.5,61597.734293055495
360,Honda,CB_350,Delhi,68324.03611674125,2020.0,2.0,17041.21132212673,0.5,0.5,52501.198833999006
361,Honda,CB_350,Gujrat,93035.27376896684,2019.0,2.0,30772.92794982844,0.6729056483431184,0.5,84978.82754443918
362,Honda,CB_350,Delhi,59511.17995122785,2018.0,3.0,39492.18165241738,0.5,0.5,29707.60746077985
363,Honda,CB_350,Gujrat,83779.79286152756,2019.0,2.0,12330.310707708664,0.8949525122043831,0.5,76397.59079014283
364,Honda,CB_350,Delhi,65384.1786775357,2015.0,3.0,4790.610496221445,0.5,0.5,54859.31922985496
365,Tvs,Apache,Gujrat,91599.1285554492,2019.0,3.0,57263.58730738921,0.3035681430879561,0.5,63148.588263351485
366,Honda,CB_350,Delhi,79578.65052380985,2020.0,2.0,25209.647027352705,0.4771972702116356,0.5,69699.64861994467
367,Honda,CB_350,Delhi,86710.02571887964,2020.0,2.0,26661.516717271767,0.6001652957671159,0.5,78912.91466440557
368,Honda,CB_350,Delhi,75653.50739966665,2020.0,2.0,20039.964550199977,0.5,0.5,66180.60753655466
369,Tvs,Apache,Gujrat,89747.31579106186,2019.0,3.0,52325.52281417657,0.330316549684662,0.5,64157.81078816955
370,Honda,CB_350,Delhi,77641.67462973208,2020.0,2.0,27270.693979688585,0.5,0.5,65084.788342306194
371,Honda,CB_350,Delhi,85776.36555571244,2020.0,2.0,41736.54279492452,0.3876747197508203,0.5,66321.94557518302
372,Honda,CB_350,Delhi,63229.08840784657,2019.0,3.0,9367.90712117917,0.438454535032694,0.5,55358.27015307543
373,Honda,CB_350,Delhi,85520.86144141525,2020.0,2.0,41055.21268480505,0.391365334735113,0.5,66461.19318827403
374,Honda,CB_350,Gujrat,82098.38635276465,2019.0,2.0,14852.420470853034,0.7800564007722507,0.5,74699.37021629229
375,Honda,CB_350,Delhi,82108.45389236737,2020.0,2.0,23670.49503003879,0.5472472197622248,0.5,74500.00728278031
376,Honda,CB_350,Delhi,70866.43331375948,2020.0,2.0,15382.316234585587,0.5297231945260021,0.5,63218.37095207746
377,Honda,CB_350,Delhi,76838.99917747563,2019.0,3.0,41317.51439417632,0.5,0.5,52819.90743182776
378,Honda,CB_350,Delhi,79085.91101321664,2020.0,2.0,23895.702373521395,0.484314618697982,0.5,69968.18754705538
379,Honda,CB_350,Delhi,75359.89100979343,2019.0,2.0,17607.866118198435,0.5,0.5,67274.32343609584
380,Honda,CB_350,Delhi,77765.10950679271,2020.0,2.0,25110.583631127625,0.5,0.5,66970.87326379257
381,Honda,CB_350,Delhi,76398.28240489923,2018.0,3.0,49030.05791426335,0.5,0.5,46085.75514686034
382,Honda,CB_350,Delhi,71653.8415513124,2018.0,2.0,12846.162725505475,0.5,0.5,62662.05936079794
383,Honda,CB_350,Gujrat,82781.71569623312,2019.0,2.0,13827.42645565032,0.82675057257593,0.5,75389.53285319546
384,Honda,CB_350,Delhi,73358.95686771798,2020.0,2.0,25641.886958306062,0.5,0.5,60305.27766881327
385,Honda,CB_350,Delhi,74127.05674279439,2020.0,2.0,24873.64742870692,0.5,0.5,62002.450204603694
386,Honda,CB_350,Delhi,76734.81291757457,2019.0,3.0,43140.773942444925,0.5,0.5,51227.94138053952
387,Honda,CB_350,Delhi,86414.05091090457,2020.0,2.0,43437.001648472666,0.3784637090647119,0.5,65974.41237064794
388,Honda,CB_350,Delhi,79844.6711147147,2020.0,2.0,25919.02049084393,0.4733547505652321,0.5,69554.66961473977
389,Honda,CB_350,Delhi,70180.94528774644,2020.0,2.0,17800.9403879548,0.5,0.5,55966.85392604888
390,Honda,CB_350,Gujrat,88198.99195459316,2019.0,2.0,27629.34477048556,0.6172884074778213,0.5,80340.83328445484
391,Honda,CB_350,Delhi,65252.33095584034,2019.0,3.0,10961.210627724273,0.4468847123160014,0.5,57440.52394205236
392,Honda,CB_350,Delhi,75235.29295709897,2020.0,2.0,23765.20971690884,0.5,0.5,64451.17871910703
393,Tvs,Apache,Delhi,64460.32931611901,2019.0,2.0,15460.428371563055,0.5,0.5,45290.14330320224
394,Honda,CB_350,Delhi,74289.83457718477,2020.0,2.0,19482.036410420005,0.5,0.5,63635.507466546376
395,Honda,CB_350,Delhi,75401.52612013373,2019.0,2.0,17661.360829584122,0.5,0.5,67326.13929172458
396,Honda,CB_350,Delhi,78010.38163090529,2020.0,2.0,20984.42755364206,0.500709411445195,0.5,70570.48544721435
397,Tvs,Apache,Gujrat,91148.56130178126,2019.0,3.0,56062.09966245547,0.3100763367520485,0.5,63394.1436618734
398,Honda,CB_350,Gujrat,82647.04889026353,2019.0,2.0,14029.426664604704,0.8175483408346746,0.5,75253.51937916617
399,Honda,CB_350,Delhi,62939.164132426034,2019.0,3.0,9139.591754285502,0.5627534827815581,0.5,55059.889752955125
400,Honda,CB_350,Gujrat,324585.7955873857,2017.0,2.0,34000.0,0.4410650928751457,0.5,315717.511572386
401,Honda,CB_350,Delhi,314323.0202479635,2019.0,3.0,51968.93554544803,0.4725154696280547,0.5,284484.3965990454
402,Honda,CB_350,Gujrat,321460.4178170828,2018.0,2.0,34000.0,0.4450504739245253,0.5,312600.5240779765
403,Honda,CB_350,Gujrat,381860.6299975585,2017.0,2.0,37110.66140053714,0.3712090550036623,0.5,369203.5742689373
404,Honda,CB_350,Gujrat,345064.18318160484,2017.0,2.0,42828.535343076364,0.3754679084091975,0.5,330666.1605148539
405,Honda,CB_350,Delhi,371074.2407265325,2019.0,3.0,76927.69652652727,0.4400096862652991,0.5,360851.0386271041
406,Honda,CB_350,Gujrat,193612.52851529245,2018.0,2.0,34000.0,0.6080779837724458,0.5,185095.8505863924
407,Tvs,Apache,Gujrat,187116.1012205848,2018.0,3.0,58369.09191126918,0.2734092371142144,0.5,159820.64129909128
408,Honda,CB_350,Delhi,107526.89111055562,2018.0,3.0,84000.08238677777,0.4942365544447222,0.5,68235.19777205074
409,Honda,CB_350,Gujrat,258767.54705819505,2017.0,2.0,57786.50106840306,0.542125434118527,0.5,235325.6546061204
410,Honda,CB_350,Delhi,316366.67720261146,2019.0,3.0,51519.33101542549,0.4694499841960828,0.5,287047.95988295577
411,Honda,CB_350,Delhi,171383.05270264694,2019.0,2.0,24817.54617966796,0.4559513902346005,0.5,163467.32771718063
412,Honda,CB_350,Gujrat,304767.1801399879,2017.0,2.0,49813.3846663359,0.395616409930006,0.5,286146.02623506857
413,Honda,CB_350,Gujrat,335971.6763476422,2017.0,2.0,29767.2335886158,0.4577431450170525,0.5,327234.90578269336
414,Honda,CB_350,Gujrat,339758.02559396066,2017.0,2.0,40561.37620745657,0.3293779427177855,0.5,325788.12934930064
415,Honda,CB_350,Gujrat,389435.4128252568,2018.0,2.0,45305.67791205765,0.3737054536865725,0.5,380069.0654237688
416,Honda,CB_350,Gujrat,262180.75536555913,2018.0,2.0,34000.0,0.5206419898023071,0.5,253480.0016598797
417,Honda,CB_350,Gujrat,295023.6697973652,2018.0,2.0,34000.0,0.4787617633456417,0.5,286234.7471938823
418,Honda,CB_350,Gujrat,260927.7258736933,2017.0,2.0,57412.077274312745,0.4175361370631533,0.5,237712.2190813934
419,Tvs,Apache,Gujrat,96171.61499741416,2019.0,3.0,68978.97882235167,0.2400629254990518,0.5,60936.74690088094
420,Honda,CB_350,Gujrat,120694.12010924688,2019.0,2.0,14587.405905139203,0.8441387587782749,0.5,113116.53638558173
421,Honda,CB_350,Gujrat,385509.4988979017,2018.0,2.0,52066.97412028044,0.3878823650909106,0.5,375959.9421798037
422,Honda,CB_350,Delhi,304830.8139587566,2019.0,3.0,54057.22092907355,0.4867537790618651,0.5,272577.3730298643
423,Honda,CB_350,Gujrat,113471.33056493913,2019.0,2.0,14078.106642399554,0.8571027400116478,0.5,105932.63878497411
424,Honda,CB_350,Delhi,368375.7872300614,2019.0,3.0,81575.0331037831,0.4497541016692226,0.5,358026.65730079764
425,Tvs,Apache,Gujrat,232811.69998230776,2018.0,3.0,53038.09104106404,0.2901642899935128,0.5,209505.44298491327
426,Honda,CB_350,Gujrat,287238.0182969719,2018.0,2.0,34000.0,0.4886897753260089,0.5,278469.99677134247
427,Honda,CB_350,Gujrat,375254.6978052658,2017.0,2.0,38563.96648284151,0.3811179532921012,0.5,360917.0929269255
428,Honda,CB_350,Delhi,155612.79597973367,2018.0,3.0,75666.31407283276,0.6865420856283728,0.5,121360.33719201176
429,Honda,CB_350,Delhi,328696.1620412048,2018.0,3.0,48806.84435093495,0.4509557569381928,0.5,302514.0656644873
